Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID
201176070,06/09/2004,2421,15,&nbsp;,Employee Injures Arm When Jammed In Conveyor,0950621
119948255,05/23/2001,1731,347,&nbsp;,Burn - Electrical Fault In Battery Installation,0950633
000897918,09/22/2004,4911,6765,X,Employee Is Killed When Run Over By Backhoe,0355110
202004164,12/13/2001,4841,9739,X,Employee Killed When Ejected From Aerial Lift,0317000
201055720,04/18/2001,2099,2509,&nbsp;,Employee'S Fingers Amputated By Machine,0950642
202472148,07/17/2007,1799,3210,X,Employee Killed When Struck By Falling Piece Ledge,0420600
201271459,04/17/2002,7699,9437,X,Employee Killed When Crushed By Skid Steer Loader,0418300
201089026,01/26/2007,4212,1249,&nbsp;,Employee Sustains Laceration And Fractures In Fall,0950625
201178340,07/07/2005,7361,5,&nbsp;,Employee Is Injured When A Roof Collapses Underneath Him,0950621
201634235,12/20/2003,5511,5569,&nbsp;,Employee Is Injured When Crushed By Tractor,1054111
202313086,08/10/2001,3561,2429,&nbsp;,Employee'S Fingers Amputated By Forklift Blades,0950612
001004472,02/23/2004,9224,761,X,Employee Killed When Caught Between Two Apparatus,0253670
201408358,04/18/2011,1731,9,X,Electric Shock - Direct Contact With Energized Conductor,0552651
170765903,08/23/2005,1623,1769,&nbsp;,Employee Fractures Leg When Dirt Rolled Down In Trench,0950615
200643047,10/07/2004,1751,6707,X,Employee Is Killed In Fall Through Floor Opening,0627700
200120947,07/08/2002,7312,9195,X,Employee Falls From An Elevated Work Platform And Is Killed,0523400
202528444,03/02/2011,7389,166,X,Employee Is Killed When Run Over By Truck,0420600
200821064,02/16/2001,5122,434,&nbsp;,Employee'S Hand Crushed Between Wall And Forklift,0521400
201038619,12/05/2006,1795,3958,X,Employee Is Killed In Fall From Scaffold,0950635
201084803,08/11/2003,1711,21,&nbsp;,Pressurized Cap Strikes And Injures Employee,0950625
202448403,06/04/2008,1751,77,X,Employee Falls Through Skylight And Later Dies,0950633
201073012,06/09/2008,7922,16,&nbsp;,Employee Falls Off Roof And Is Impaled On Tree Branch,0950632
202327987,10/28/2002,1542,260,X,Employee Died From 19.75-Foot Fall,0420600
170842835,10/21/2002,2084,6874,&nbsp;,Employee Injured In Fall From Elevated Location,0950615
202454724,06/05/2008,9121,799,&nbsp;,Employee Falls From Ladder And Fractures Leg,0950642
201510443,01/09/2007,1429,1273,&nbsp;,Worker Falls From Deck And Fractures Ankle,0950651
200811412,09/30/2002,1389,69,X,Employee Is Killed When Struck By Falling Oil Well Derrick,0627400
201506904,05/08/2006,3087,1516,&nbsp;,Employee Fractures Foot When Shredder Blades Are Activated,0950614
202529319,01/24/2009,7349,104,&nbsp;,Employee Is Burned In Magnesium Flash Fire,0950635
201066842,08/26/2003,2099,1832,&nbsp;,Employee'S Finger Is Amputated When Caught In Conveyor,0950632
201853793,04/16/2003,1611,4073,X,Highway Workers Struck By Vehicle,0452110
201345642,04/07/2011,3089,1,X,"Employee Falls From Ladder, Later Died",0729700
202444956,02/01/2007,5148,53,&nbsp;,Employee'S Finger Amputated By Chain And Sprocket,0950633
201406550,09/19/2002,1761,4383,X,Employee Struck By Ligtning,0552651
202450433,01/18/2006,1721,5130,X,Employee Is Killed In Fall Through Ship Deck,0420600
200742005,10/05/2005,1611,5493,X,Employee Is Run Over And Killed By Backing Truck,0213100
170840094,06/07/2001,3443,8521,&nbsp;,Employee Injured When Load Fell On Arm,0950615
201164035,07/18/2002,4941,2460,&nbsp;,Employee Fractures Leg Whiile Performing Maintenance,0950641
202633962,03/23/2011,3241,131,&nbsp;,Mechanic'S Hand Is Injured By Pressurized Hydraulic Fluid,0950633
202260717,04/15/2005,1623,1180,X,Employee Is Crushed Against Storage Door By Digging Machine,0257230
201095007,10/05/2001,2439,723,&nbsp;,Employee Suffers Amptuation Of Right Foot,0950645
202339206,04/15/2002,1611,4621,X,Struck By Dump Truck,0352440
201612587,03/31/2004,2411,3593,&nbsp;,Employee Injured After Struck By Tree,1054113
200271153,03/07/2003,3714,60,X,Employee Died Due To Cardiac Arrhythmia,0524500
200775419,08/25/2008,1761,701,&nbsp;,Employee Fractures Ankle In Fall From Scaffold,0134000
200630762,03/14/2002,2411,9528,X,Employee Killed When Struck By Tree,0316400
202315867,02/20/2006,1761,4049,X,Roofer Dies After Fall From Roof,0950612
200821627,07/03/2002,1623,386,&nbsp;,Employee Is Injured During Trench Cave-In,0521400
202365532,01/22/2006,8361,426,X,Employee Dies From Heart Attack,1055360
202573846,03/09/2009,1771,149,&nbsp;,Employee Sustains Electrical Shock,0352410
202450383,01/09/2006,0174,5165,X,Employee Is Struck And Killed By Loader,0420600
202013702,02/04/2002,1761,9629,X,Employee Killed In Fall Through Skylight,0216000
201991411,12/27/2004,7538,6449,X,Employee Is Killed When Struck In The Head,0950411
202089223,02/10/2010,3728,133,&nbsp;,Employee'S Fingers Are Crushed By Lid On Salt Furnace,0524700
202441200,04/15/2005,3053,1825,&nbsp;,Employee Amputates Finger Using Molding Press,0950633
201069762,10/28/2005,1751,37,&nbsp;,Employee Fractures Ankle In Fall From Framing Structure,0950632
303808364,10/11/2001,1721,8109,&nbsp;,Employee Injured In Fall From Roof,0134000
200758605,12/07/2007,3469,677,&nbsp;,Employee'S Fingertip Is Amputated In Punch Press,0522500
200514719,07/17/2008,4213,2127,X,Employee Is Killed In Fall From Truck Trailer,0552700
202360483,03/09/2006,2431,183,&nbsp;,Employee'S Hand Is Injured When Caught In Equipment,0352450
202439634,07/28/2004,3089,1336,&nbsp;,Employee'S Hand Is Injured In Injection Molding Machine,0950633
201632171,10/15/2001,4213,4866,&nbsp;,Employee Struck By A Roll Of Aluminum Wire,1054112
202464905,03/27/2007,3545,803,&nbsp;,Employee'S Hand Is Crushed In Machinery,0950643
202505970,07/23/2008,9199,54,&nbsp;,"Employee Is Struck By Backhoe Bucket, Sustains Concussion",0352440
201069960,03/30/2006,8211,67,&nbsp;,Employee Is Run Over By Industrial Tractor,0950632
202445383,03/03/2007,3089,500,&nbsp;,Employee'S Fingers Are Crushed When Caught In Gate,0950633
200526812,05/01/2003,2092,1902,&nbsp;,Employee'S Fingers Amputated In Mixer,0751910
201042868,10/13/2006,1542,247,&nbsp;,No Injuries When Concrete Forms Displaced From Building,0953220
200902252,07/31/2008,7312,2068,X,Employee Is Killed In Fall From Platform,0418400
202507224,08/20/2009,4911,402,&nbsp;,Worker Fractures Ankle When Vehicle Overturns,0950622
200712842,04/13/2006,2499,18,X,Employee Dies Of Non-Job-Related Aneurysm,0636900
171062995,09/06/2002,3949,6,X,Employee Dies From Coronary Artery Atherosclerosis,0854910
202366886,06/15/2007,5093,3332,X,Employee Is Killed In Hopper,1055330
201502622,08/20/2001,1761,47,&nbsp;,Employee Injured From Fall Off Of Portable Ladder,0950614
201022639,03/18/2010,8062,284,&nbsp;,Hospital Employee Fractures Left Wrist,0950615
202455093,03/06/2009,0782,2,X,"Gardener Dies Of Heart Disease, Discovered At Work",0950642
202360731,04/18/2006,1731,300,&nbsp;,Employee Burned By Arc Flash While Testing Power Line,0352440
201800364,09/19/2005,2051,1287,&nbsp;,Employee'S Finger Is Amputated While Adjusting Conveyor,0950644
201084118,02/17/2003,0161,6519,&nbsp;,Employee Injured In Fall From Ladder,0950625
201391919,01/05/2008,1799,2646,X,Employee Killed When Gas Pipeline Explodes While Drilling,0552652
201119336,03/02/2005,4911,131,&nbsp;,Employees Are Exposed To Irritant Chemical Vapors,0950643
201155173,07/25/2001,1711,8349,&nbsp;,Employee Injured From Fall Off Of Scaffold,0950633
201488491,03/09/2006,1542,155,&nbsp;,Employee Is Injured In Fall From Beam,0950622
202488276,10/01/2008,1442,55,&nbsp;,"Employee Falls From Ladder, Suffers Fracture",0950621
201163268,12/19/2001,1623,7884,&nbsp;,Employee Injured In Fall From Ladder,0950641
102175742,11/23/2010,4311,2,&nbsp;,Employee Dies From Heart Attack After Vehicular Accident,0522900
201502374,05/21/2001,4581,748,&nbsp;,Employee Suffers Crushing Injury To Foot,0950614
200533610,07/09/2010,2869,229,&nbsp;,Employee Amputates Finger In Moving Part On Forklift,0751910
200103786,12/28/2010,1794,9,X,Employee Is Killed In Trench Collapse,0522300
202338554,04/09/2002,"1761,1542,1741",392,X,Employee Collapses And Dies While Working On A Roof,0352450
201037934,02/23/2006,1442,1596,&nbsp;,Employee Fractures Knee In Fall From Ladder,0950635
201489721,04/16/2007,3448,419,&nbsp;,Employee'S Arm Fractured When Caught Between Steel Coils,0950622
201169307,11/28/2007,1731,114,X,Employee Electrocuted While Installing Electrical Panels,0950641
201169190,06/26/2007,5139,260,&nbsp;,Employee Foot Run Over By Forklift,0950641
201115482,03/11/2003,7361,250,&nbsp;,Employee Pinches And Lacerates Thumb In A Casting Machine,0950643
201504230,08/11/2003,1721,6348,&nbsp;,Fall From Ladder Injures Employee,0950614
201113438,07/10/2001,3714,8,&nbsp;,Inspector Injures Finger In Conveyor Belt,0950643
014269237,10/21/2002,1791,271,&nbsp;,Employee Injured In Fall From Steel Beam,0134000
201780707,07/04/2004,0761,7117,X,Employee Run Over And Killed By Farm Tractor,0935000
200031433,02/01/2002,4731,9634,X,Employee Killed After Falling And Being Struck By Truck,0521700
201381324,06/29/2010,7359,5,&nbsp;,Employee Repairing Overhead Door Is Injured In Fall,0214500
201095916,08/05/2002,7349,2452,&nbsp;,Employee Fractures Ankle In Fall From Ladder,0950645
201682101,09/29/2010,1741,8,X,Employee Is Fatally Crushed By Single Drum Roller,1050210
202366779,04/21/2007,1721,3521,X,Employee Is Killed When Scissor Lift Tips Over,1055320
201992146,10/20/2005,1791,5433,X,Employee Killed In Fall,0950411
202601787,10/31/2010,9224,42,X,Employee Dies From Heart Attack,0551703
202487914,09/10/2008,0112,225,&nbsp;,Employee Gets Two Fingers Smashed While Repairing A Break Po,0950621
201119484,03/16/2005,1721,4935,&nbsp;,Employees Fall From Scaffolds,0950643
201622842,11/17/2009,2411,21,&nbsp;,Employee Is Injured In Log Truck Crash,1054116
202315131,09/13/2004,0723,1,X,Employee Dies From Congenital Heart Defect,0950612
200372845,11/12/2003,1731,788,&nbsp;,Two Employees Burned By Arc Flash In Transformer,0454510
202474250,07/19/2007,4222,1665,&nbsp;,Employee Is Struck By Falling Objects Operating Forklift,0950636
201857547,06/16/2006,2671,3,X,Employee Dies From A Massive Heart Attack,0452110
201114683,08/06/2002,5169,7129,&nbsp;,Employee Is Injured While Maneuvering Pallet Jackon Truck,0950643
201570926,06/05/2001,0782,69,&nbsp;,Three Employees Injured When Structure Collapsed,0830500
201702008,12/16/2005,2621,5220,X,Employee Is Killed By Piece Of Wood Thrown From Chipper,1054115
171010721,06/20/2002,3429,204,&nbsp;,Employee'S Forearms Lacerated When Struck By Steel Coil,0950631
201142635,05/31/2002,3089,2180,&nbsp;,Employees Fingers Amputated When Placed Into Conveyor,0950631
202360061,05/25/2006,1542,1498,&nbsp;,Employee Lacerates Face And Fractures Arms In Fall,0352450
201115151,03/21/2003,3085,771,&nbsp;,Employee'S Finger Fractured When Caught In A Machine,0950643
201166303,08/13/2004,4911,79,&nbsp;,Employee'S Arm And Shoulder Burned Contacting Live Conductor,0950641
201637220,10/10/2007,1794,344,&nbsp;,Employee'S Arm Fractured When Caught By Conveyor Belt,1054112
202550299,03/16/2009,1761,78,&nbsp;,Employee'S Hand Is Burned By Hot Tar,0950631
200612562,07/03/2007,1795,121,X,Employee Killed When Struck By Collapsing Wall,0111700
201632825,06/25/2002,3325,313,&nbsp;,Employee Injured When Crushed By Equipment,1054111
200677383,06/03/2008,7941,195,X,Employee Drowns In Mower Accident,0418800
201163888,08/28/2002,1542,17,&nbsp;,Employee'S Leg Is Crushed By Falling Crate,0950641
201989894,12/18/2003,1741,988,X,Employee Dies After Cutting Leg With Saw Blade,0950411
201858842,05/23/2006,1721,287,X,Employee Electrocuted When Paint Roller Strikes Power Line,0452110
201502994,06/12/2002,1761,7291,&nbsp;,Employee Injured In Fall Through Roof,0950614
200774578,11/02/2006,3695,781,&nbsp;,Employee Crushes Hand In Machine And Is Hospitalized,0134000
202600789,01/06/2010,2431,113,&nbsp;,Worker Amputates Two Fingers On Rotating Saw Blade,0352450
200513158,12/13/2001,5599,9740,X,Employee Killed In Fall From Ladder,0552700
201125937,06/15/2006,2431,601,&nbsp;,Employee Amputates Thumb While Operating Table Saw,0950613
201043809,05/31/2008,1799,7,X,Employee Is Crushed Between Counterweight And Tracks,0953220
201614377,12/09/2009,4213,42,&nbsp;,"Driver Falls From Truck, Injures Spleen",1054113
201311263,07/29/2004,2411,7009,X,Employee Is Killed When Struck By Falling Tree,0213400
201320652,12/01/2004,0782,6511,X,Empployee Is Killed When Struck By Falling Tree,0317900
202252102,12/07/2010,1623,2,X,Employee Is Crushed By Gas Pipeline Pipe Section,0953210
200352110,06/25/2001,9999,10230,X,City Worker Run Over By A Refuse Truck And Killed,0453710
200711760,06/19/2002,1542,276,X,Employee Died From A 16 Foot Fall From A Roof,0636900
200651701,10/02/2009,8062,18,&nbsp;,Employee Is Injured When Struck By Flying Object,0521100
200032167,02/11/2004,5039,1574,X,Employee'S Head Crushed Between Garage And Truck,0521700
201954831,01/20/2006,3714,1637,&nbsp;,Employee Fractures Finger In Machine,0522000
202492211,06/07/2011,1742,43,&nbsp;,Employee Is Injured In Fall From Scaffold,0950621
202563276,11/21/2008,7011,2,X,Employee Dies After Apparently Fainting,0950612
200841740,11/19/2008,1522,100,X,Worker Moving A Ladder Dies When Ladder Touches A Power Line,0524530
202456018,02/02/2010,5511,219,&nbsp;,Employee'S Finger Is Partially Amputated By Automotive Lift,0950642
201344686,12/27/2007,1731,26,&nbsp;,Employee'S Hands Burned By Electric Arc Flash,0729700
201494903,02/18/2011,0761,69,&nbsp;,Employee Sustains Multiple Fractures When Runover By Trailer,0950625
200644797,07/15/2010,3321,79,X,Electric Shock & Fall - Ground Fault In Welding Operation,0627700
200001352,11/01/2001,0783,720,X,Electric Shock - Contact With Overhead Line Thru Boom,0728500
200812337,03/13/2007,1731,3646,X,Employee Is Crushed By Articulating Boom And Killed,0627400
202446688,04/25/2007,7538,53,&nbsp;,Employee Amputates Thumb While Repairing Hydraulic Machine,0950633
201953437,03/27/2003,2653,1655,&nbsp;,Employee Injured When Arm Caught In Die Cutting Machine,0522000
170765572,07/07/2007,5411,1067,&nbsp;,Employee Amputates Finger In Meat Cutting Bandsaw,0950615
201113412,09/18/2001,1623,739,&nbsp;,Employee Injured When Crane Boom Strikes Power Line,0950643
201922861,06/28/2003,5812,21,X,Employee Dies After Seizure,0626700
200921369,02/20/2004,1761,489,&nbsp;,Electric Shock - Contact With Overhead Line Thru Conveyor,0355112
202045043,03/05/2005,7999,4,&nbsp;,Employee Amputed Arm While Inspecting J-Bar Lift,0155010
201089679,07/22/2007,5149,42,&nbsp;,Employee Faints From A Heat Stroke,0950625
201573367,12/26/2007,2015,2,X,Trucking Employee Is Found Dead Beneath Semi Trailer Tires,0830500
201954781,07/14/2006,3462,84,&nbsp;,Employee Is Injured In Fall From Furnace Cart,0522000
200644425,02/19/2009,1795,1,X,Metal Ductwork Load Strikes Employee In Head And Kills Him,0627700
311059877,08/01/2008,5992,4,&nbsp;,Employee Slips And Falls At Floral Event,0950611
125676734,04/12/2010,3297,2,&nbsp;,Cement Plant Worker Is Seriously Burned By Hot Limestone,0950651
200074342,03/24/2010,1771,2,&nbsp;,Employee Is Injured In Fall Through Guardrail,0453720
200023216,08/31/2006,1791,5,X,Employee Is Killed In Fall After Unhooking Fall Protection,0214200
202439576,07/02/2004,2099,175,&nbsp;,Employee'S Hand Caught Between Belt And Rollers,0950633
202023545,10/19/2005,1741,5441,X,Employee Is Killed When He Falls From Unguarded Platform,0316100
202363610,02/16/2004,7353,7519,X,Employee Is Killed In Crane Accident,1055310
200921518,07/30/2004,5411,6997,X,Supermarket Employee Is Killed When Struck By Van,0355111
202449419,06/09/2008,3272,5,&nbsp;,Employee Amputates Finger Pinched Between Pipe And End Cap,0950633
200202976,09/06/2007,0783,3015,X,Employee Is Struck By Rolling Limb And Killed,0418200
200980605,07/12/2005,8713,5824,X,Employee Is Killed In Atv Roll-Over,0855610
200351773,01/03/2001,1542,6,X,Employee Knocked Off Pier And Drowned,0453710
202485421,08/01/2007,4911,87,&nbsp;,Employee Amputates Fingertip Between Steel Lid And Valve,0950621
202453148,02/10/2007,7218,731,&nbsp;,Employee Is Injured When Hand Is Caught In Machine,0950642
200082196,04/22/2005,2297,12,&nbsp;,Employee Burns Arm In Thru Dryer System,0112000
201701729,07/28/2004,1711,15,&nbsp;,Employee Is Burned While Lighting Water Heater,1054115
170839138,04/15/2004,5251,2179,&nbsp;,Worker Jumps To Ground And Fractures Right Leg,0950615
201035391,09/15/2003,5411,1038,&nbsp;,Employee Amputates Finger In Band Saw,0950635
200355469,05/17/2006,4953,4705,X,Employee Is Struck And Killed By Trucks,0453710
202220752,03/22/2010,2435,775,X,Employee Is Struck By Machine Carriage And Is Killed,0111100
200553881,03/10/2005,3731,6221,X,Employee Is Killed In Fall From Elevation,0625700
170627137,10/25/2010,7363,2,&nbsp;,Misuse Of Paper Shredder Causes Amputation Of Fingers,0950621
201174836,01/04/2004,8062,2426,&nbsp;,Employee Contracts Staph Infection While Working In Hospital,0950621
201035649,01/06/2004,4226,7638,X,Employee Is Killed After Driving Forklift Into Pole,0950635
202355913,06/10/2005,1751,513,&nbsp;,Employee Falls Through Hole In Floor,0352440
200881340,05/17/2007,1611,1780,&nbsp;,Employee Is Injured When Struck By Truck,0215800
170839682,10/19/2007,2084,310,&nbsp;,Employee Sustains Burns When Hot Water Splashes,0950615
202530739,04/19/2011,1731,96,&nbsp;,Employee Breaks Leg In Fall From Ladder,0950635
202612560,12/20/2010,3711,114,&nbsp;,Worker Amputates Finger When Caught Between Forklift Blades,0950612
200812808,03/17/2009,1381,805,X,"Employee Is Struck In The Head By Drill Pipe, Later Dies",0627400
201126596,01/25/2008,7011,48,&nbsp;,Employee Falls Off A Branch And Loses His Eye,0950613
202367918,05/20/2009,4212,1412,X,Employee Is Killed In Head-On Collision,1055330
202486734,03/06/2008,1791,13,&nbsp;,Ironworker Is Injured In Fall From Steel Structure,0950621
170099287,04/15/2002,5271,138,X,Employee Crushed And Asphyxiated Under Mobile Home,1055340
202452819,08/13/2006,5812,1413,&nbsp;,Employee Is Struck By Cart And Sustains Fractures,0950642
202455846,10/04/2009,5411,10,&nbsp;,Employee Is Burned As She Attempts To Light Rotisserie,0950642
